,movieId,title,genres
2984,3071,Stand and Deliver (1988),Comedy|Drama
2985,3072,Moonstruck (1987),Comedy|Romance
2986,3073,"Sandpiper, The (1965)",Drama|Romance
2987,3074,Jeremiah Johnson (1972),Western
2988,3075,Repulsion (1965),Drama|Horror
2989,3076,Irma la Douce (1963),Comedy
2990,3077,42 Up (1998),Documentary
2991,3078,Liberty Heights (1999),Drama
2992,3079,Mansfield Park (1999),Comedy|Drama|Romance
2993,3080,"Goodbye, 20th Century (1998)",Drama|Sci-Fi
2994,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
2995,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
2996,3083,All About My Mother (Todo sobre mi madre) (1999),Drama
2997,3084,Home Page (1999),Documentary
2998,3085,"Living Dead Girl, The (Morte Vivante, La) (1982)",Horror
2999,3086,March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934),Children|Comedy|Fantasy
3000,3087,Scrooged (1988),Comedy|Fantasy|Romance
3001,3088,Harvey (1950),Comedy|Fantasy
3002,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3003,3090,Matewan (1987),Drama
3004,3091,Kagemusha (1980),Drama|War
3005,3092,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama
3006,3093,McCabe & Mrs. Miller (1971),Drama|Western
3007,3094,Maurice (1987),Drama|Romance
3008,3095,"Grapes of Wrath, The (1940)",Drama
3009,3096,My Man Godfrey (1957),Comedy
3010,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3011,3098,"Natural, The (1984)",Drama
3012,3099,Shampoo (1975),Comedy|Drama|Romance
3013,3100,"River Runs Through It, A (1992)",Drama
3014,3101,Fatal Attraction (1987),Drama|Thriller
3015,3102,Jagged Edge (1985),Crime|Romance|Thriller
3016,3103,Stanley & Iris (1990),Drama|Romance
3017,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
3018,3105,Awakenings (1990),Drama|Mystery
3019,3106,Come See the Paradise (1990),Drama|Romance
3020,3107,Backdraft (1991),Action|Drama
3021,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3022,3109,"River, The (1984)",Drama
3023,3110,Country (1984),Drama
3024,3111,Places in the Heart (1984),Drama
3025,3112,'night Mother (1986),Drama
3026,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3027,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3028,3115,Flawless (1999),Drama
3029,3116,Miss Julie (1999),Drama
3030,3117,Ride with the Devil (1999),Drama|Romance|War
3031,3118,Tumbleweeds (1999),Drama
3032,3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror
3033,3120,"Distinguished Gentleman, The (1992)",Comedy
3034,3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir
3035,3122,Santa Fe Trail (1940),Drama|Romance|Western
3036,3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA) (1989),Comedy
3037,3124,Agnes Browne (1999),Comedy|Drama
3038,3125,"End of the Affair, The (1999)",Drama
3039,3126,"End of the Affair, The (1955)",Drama
3040,3127,Holy Smoke (1999),Comedy|Drama
3041,3128,"Map of the World, A (1999)",Drama
3042,3129,Sweet and Lowdown (1999),Comedy|Drama
3043,3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3044,3131,Broadway Damage (1997),Comedy
3045,3132,Daddy Long Legs (1919),Comedy|Drama
3046,3133,Go West (1925),Comedy|Western
3047,3134,Grand Illusion (La grande illusion) (1937),Drama|War
3048,3135,"Great Santini, The (1979)",Drama
3049,3136,"James Dean Story, The (1957)",Documentary
3050,3137,"Sea Wolves, The (1980)",Action|War
3051,3138,Stealing Home (1988),Drama
3052,3139,Tarzan the Fearless (1933),Action|Adventure
3053,3140,Three Ages (1923),Comedy
3054,3141,"Two Jakes, The (1990)",Drama
3055,3142,U2: Rattle and Hum (1988),Documentary|Musical
3056,3143,Hell in the Pacific (1968),Drama|War
3057,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance
3058,3145,Cradle Will Rock (1999),Drama
3059,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3060,3147,"Green Mile, The (1999)",Crime|Drama
3061,3148,"Cider House Rules, The (1999)",Drama
3062,3149,Diamonds (1999),Mystery
3063,3150,"War Zone, The (1999)",Drama|Thriller
3064,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery
3065,3152,"Last Picture Show, The (1971)",Drama
3066,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3067,3154,Blood on the Sun (1945),Drama|War
3068,3155,Anna and the King (1999),Drama|Romance
3069,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3070,3157,Stuart Little (1999),Children|Comedy|Fantasy
3071,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3072,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3073,3160,Magnolia (1999),Drama
3074,3161,Onegin (1999),Drama|Romance
3075,3162,Simpatico (1999),Comedy|Drama
3076,3163,Topsy-Turvy (1999),Comedy|Drama|Musical
3077,3164,"Alley Cats, The (1966)",Drama
3078,3165,Boiling Point (1993),Action|Drama
3079,3166,Brenda Starr (1989),Adventure
3080,3167,Carnal Knowledge (1971),Comedy|Drama
3081,3168,Easy Rider (1969),Adventure|Drama
3082,3169,"Falcon and the Snowman, The (1985)",Drama|Thriller
3083,3170,Hi-Yo Silver (1940),Western
3084,3171,Room at the Top (1959),Drama
3085,3172,Ulysses (Ulisse) (1954),Adventure
3086,3173,Any Given Sunday (1999),Drama
3087,3174,Man on the Moon (1999),Comedy|Drama
3088,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3089,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3090,3177,Next Friday (2000),Comedy
3091,3178,"Hurricane, The (1999)",Drama
3092,3179,Angela's Ashes (1999),Drama
3093,3180,Play it to the Bone (1999),Comedy|Drama
3094,3181,Titus (1999),Drama
3095,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3096,3183,"Third Miracle, The (1999)",Drama
3097,3184,Montana (1998),Action|Comedy|Crime|Drama
3098,3185,Snow Falling on Cedars (1999),Drama
3099,3186,"Girl, Interrupted (1999)",Drama
3100,3187,Trans (1998),Drama
3101,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary
3102,3189,My Dog Skip (1999),Children|Drama
3103,3190,Supernova (2000),Adventure|Sci-Fi|Thriller
3104,3191,"Quarry, The (1998)",Drama
3105,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
3106,3193,Creature (1999),Documentary
3107,3194,"Way We Were, The (1973)",Drama|Romance
3108,3195,Tess of the Storm Country (1922),Drama
3109,3196,Stalag 17 (1953),Drama|War
3110,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
3111,3198,Papillon (1973),Crime|Drama
3112,3199,Pal Joey (1957),Comedy|Drama|Musical|Romance
3113,3200,"Last Detail, The (1973)",Comedy|Drama
3114,3201,Five Easy Pieces (1970),Drama
3115,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
3116,3203,Dead Calm (1989),Thriller
3117,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
3118,3205,Black Sunday (La maschera del demonio) (1960),Horror
3119,3206,Against All Odds (1984),Romance
3120,3207,"Snows of Kilimanjaro, The (1952)",Adventure
3121,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3122,3209,"Loves of Carmen, The (1948)",Drama
3123,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3124,3211,"Cry in the Dark, A (1988)",Drama
3125,3212,Born to Win (1971),Drama
3126,3213,Batman: Mask of the Phantasm (1993),Animation|Children
3127,3214,American Flyers (1985),Drama
3128,3215,Voyage of the Damned (1976),Drama
3129,3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
3130,3217,"Star Is Born, A (1937)",Drama
3131,3218,Poison (1991),Drama
3132,3219,Pacific Heights (1990),Mystery|Thriller
3133,3220,Night Tide (1961),Drama
3134,3221,"Draughtsman's Contract, The (1982)",Drama
3135,3222,Carmen (1984),Drama
3136,3223,"Zed & Two Noughts, A (1985)",Drama
3137,3224,Woman in the Dunes (Suna no onna) (1964),Drama
3138,3225,Down to You (2000),Comedy|Romance
3139,3226,Hellhounds on My Trail (1999),Documentary
3140,3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller
3141,3228,Wirey Spindell (2000),Comedy
3142,3229,Another Man's Poison (1952),Crime|Drama
3143,3230,"Odessa File, The (1974)",Thriller
3144,3231,"Saphead, The (1920)",Comedy
3145,3232,Seven Chances (1925),Comedy
3146,3233,Smashing Time (1967),Comedy
3147,3234,Train Ride to Hollywood (1975),Comedy|Fantasy|Musical
3148,3235,Where the Buffalo Roam (1980),Comedy
3149,3236,Zachariah (1971),Comedy|Musical|Western
3150,3237,Kestrel's Eye (Falkens öga) (1998),Documentary
3151,3238,Eye of the Beholder (1999),Thriller
3152,3239,Isn't She Great? (2000),Comedy
3153,3240,"Big Tease, The (1999)",Comedy
3154,3241,"Cup, The (Phörpa) (1999)",Comedy
3155,3242,Santitos (1999),Comedy
3156,3243,Encino Man (1992),Comedy
3157,3244,"Goodbye Girl, The (1977)",Comedy|Romance
3158,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3159,3246,Malcolm X (1992),Drama
3160,3247,Sister Act (1992),Comedy|Crime
3161,3248,Sister Act 2: Back in the Habit (1993),Comedy
3162,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
3163,3250,Alive (1993),Drama
3164,3251,Agnes of God (1985),Drama|Mystery
3165,3252,Scent of a Woman (1992),Drama
3166,3253,Wayne's World (1992),Comedy
3167,3254,Wayne's World 2 (1993),Comedy
3168,3255,"League of Their Own, A (1992)",Comedy|Drama
3169,3256,Patriot Games (1992),Action|Thriller
3170,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
3171,3258,Death Becomes Her (1992),Comedy|Fantasy
3172,3259,Far and Away (1992),Adventure|Drama|Romance
3173,3260,Howards End (1992),Drama
3174,3261,Singles (1992),Comedy|Drama|Romance
3175,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3176,3263,White Men Can't Jump (1992),Comedy|Drama
3177,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3178,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3179,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3180,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3181,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3182,3269,Forever Young (1992),Drama|Romance|Sci-Fi
3183,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
3184,3271,Of Mice and Men (1992),Drama
3185,3272,Bad Lieutenant (1992),Crime|Drama
3186,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3187,3274,Single White Female (1992),Drama|Thriller
3188,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3189,3276,Gun Shy (2000),Comedy
3190,3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat) (1999),Drama
3191,3278,Gendernauts (1999),Documentary
3192,3279,Knockout (2000),Action|Drama
3193,3280,"Baby, The (1973)",Horror
3194,3281,"Brandon Teena Story, The (1998)",Documentary
3195,3282,Different for Girls (1996),Comedy
3196,3283,Minnie and Moskowitz (1971),Action
3197,3284,They Might Be Giants (1971),Comedy|Mystery|Romance
3198,3285,"Beach, The (2000)",Adventure|Drama
3199,3286,Snow Day (2000),Comedy
3200,3287,"Tigger Movie, The (2000)",Animation|Children
3201,3288,Cotton Mary (1999),Drama
3202,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3203,3290,Soft Toilet Seats (1999),Comedy
3204,3291,Trois (2000),Thriller
3205,3292,"Big Combo, The (1955)",Film-Noir
3206,3293,Conceiving Ada (1997),Drama|Sci-Fi
3207,3294,Eaten Alive (1977),Horror
3208,3295,Raining Stones (1993),Drama
3209,3296,To Sir with Love (1967),Drama
3210,3297,With Byrd at the South Pole (1930),Documentary
3211,3298,Boiler Room (2000),Crime|Drama|Thriller
3212,3299,Hanging Up (2000),Comedy|Drama
3213,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3214,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3215,3302,Beautiful People (1999),Comedy
3216,3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary
3217,3304,Blue Collar (1978),Crime|Drama
3218,3305,Bluebeard (1944),Film-Noir|Horror
3219,3306,"Circus, The (1928)",Comedy
3220,3307,City Lights (1931),Comedy|Drama|Romance
3221,3308,"Flamingo Kid, The (1984)",Comedy|Drama
3222,3309,"Dog's Life, A (1918)",Comedy
3223,3310,"Kid, The (1921)",Comedy|Drama
3224,3311,"Man from Laramie, The (1955)",Western
3225,3312,"McCullochs, The (1975)",Drama
3226,3313,Class Reunion (1982),Comedy
3227,3314,"Big Trees, The (1952)",Action|Drama
3228,3315,Happy Go Lovely (1951),Musical
3229,3316,Reindeer Games (2000),Action|Thriller
3230,3317,Wonder Boys (2000),Comedy|Drama
3231,3318,Deterrence (1999),Drama|Thriller
3232,3319,Judy Berlin (1999),Drama
3233,3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
3234,3321,"Waiting Game, The (2000)",Comedy
3235,3322,3 Strikes (2000),Comedy
3236,3323,Chain of Fools (2000),Comedy|Crime
3237,3324,Drowning Mona (2000),Comedy
3238,3325,"Next Best Thing, The (2000)",Comedy|Drama
3239,3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3240,3327,Beyond the Mat (1999),Documentary
3241,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3242,3329,"Year My Voice Broke, The (1987)",Drama
3243,3330,Splendor in the Grass (1961),Drama|Romance
3244,3331,My Tutor (1983),Drama
3245,3332,"Legend of Lobo, The (1962)",Adventure|Children
3246,3333,"Killing of Sister George, The (1968)",Drama
3247,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3248,3335,Jail Bait (1954),Crime|Drama
3249,3336,It Happened Here (1966),Drama|Fantasy|War
3250,3337,I'll Never Forget What's'isname (1967),Comedy|Drama
3251,3338,For All Mankind (1989),Documentary
3252,3339,Cross of Iron (1977),War
3253,3340,Bride of the Monster (1955),Horror|Sci-Fi
3254,3341,Born Yesterday (1950),Comedy
3255,3342,Birdy (1984),Drama|War
3256,3343,And God Created Woman (1988),Comedy|Drama|Romance
3257,3344,Blood Feast (1963),Horror
3258,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
3259,3346,Color Me Blood Red (1965),Horror
3260,3347,Never Cry Wolf (1983),Adventure|Drama
3261,3348,"Night Visitor, The (1970)",Crime|Thriller
3262,3349,"Perils of Pauline, The (1947)",Comedy
3263,3350,"Raisin in the Sun, A (1961)",Drama
3264,3351,Two Thousand Maniacs! (1964),Horror
3265,3352,Brown's Requiem (1998),Drama
3266,3353,"Closer You Get, The (2000)",Comedy|Romance
3267,3354,Mission to Mars (2000),Sci-Fi
3268,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
3269,3356,Condo Painting (2000),Documentary
3270,3357,East-West (Est-ouest) (1999),Drama|Romance
3271,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3272,3359,Breaking Away (1979),Comedy|Drama
3273,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3274,3361,Bull Durham (1988),Comedy|Drama|Romance
3275,3362,Dog Day Afternoon (1975),Crime|Drama
3276,3363,American Graffiti (1973),Comedy|Drama
3277,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3278,3365,"Searchers, The (1956)",Drama|Western
3279,3367,"Devil's Brigade, The (1968)",War
3280,3368,"Big Country, The (1958)",Romance|Western
3281,3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime
3282,3370,Betrayed (1988),Drama|Thriller
3283,3371,Bound for Glory (1976),Drama
3284,3372,"Bridge at Remagen, The (1969)",Action|War
3285,3373,Buck and the Preacher (1972),Western
3286,3374,Daughters of the Dust (1991),Drama
3287,3375,Destination Moon (1950),Sci-Fi
3288,3376,"Fantastic Night, The (Nuit fantastique, La) (1942)",Romance
3289,3377,Hangmen Also Die (1943),Drama|War
3290,3378,"Ogre, The (Unhold, Der) (1996)",Drama
3291,3379,On the Beach (1959),Drama
3292,3380,Railroaded! (1947),Film-Noir
3293,3381,Slaves to the Underground (1997),Comedy|Drama
3294,3382,Song of Freedom (1936),Drama
3295,3383,Big Fella (1937),Drama|Musical
3296,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
3297,3385,Volunteers (1985),Comedy
3298,3386,JFK (1991),Drama|Mystery|Thriller
3299,3387,Who's Harry Crumb? (1989),Comedy|Mystery
3300,3388,Harry and the Hendersons (1987),Children|Comedy
3301,3389,Let's Get Harry (1986),Action|Adventure
3302,3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
3303,3391,Who's That Girl? (1987),Comedy
3304,3392,She-Devil (1989),Comedy
3305,3393,Date with an Angel (1987),Comedy|Fantasy|Romance
3306,3394,Blind Date (1987),Comedy|Romance
3307,3395,Nadine (1987),Comedy
3308,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
3309,3397,"Great Muppet Caper, The (1981)",Children|Comedy
3310,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
3311,3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy
3312,3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
3313,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3314,3402,Turtle Diary (1985),Comedy|Drama|Romance
3315,3403,Raise the Titanic (1980),Drama|Thriller
3316,3404,Titanic (1953),Action|Drama
3317,3405,"Night to Remember, A (1958)",Action|Drama
3318,3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
3319,3407,"Carriers Are Waiting, The (Convoyeurs attendent, Les) (1999)",Comedy|Drama
3320,3408,Erin Brockovich (2000),Drama
3321,3409,Final Destination (2000),Drama|Thriller
3322,3410,Soft Fruit (1999),Comedy|Drama
3323,3411,Babymother (1998),Drama
3324,3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
3325,3413,Impact (1949),Crime|Drama
3326,3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
3327,3415,"Mirror, The (Zerkalo) (1975)",Drama
3328,3417,"Crimson Pirate, The (1952)",Adventure|Comedy
3329,3418,Thelma & Louise (1991),Adventure|Crime|Drama
3330,3419,Something for Everyone (1970),Comedy|Crime
3331,3420,...And Justice for All (1979),Drama|Thriller
3332,3421,Animal House (1978),Comedy
3333,3422,She's Gotta Have It (1986),Comedy|Romance
3334,3423,School Daze (1988),Drama
3335,3424,Do the Right Thing (1989),Drama
3336,3425,Mo' Better Blues (1990),Drama|Musical
3337,3426,Jungle Fever (1991),Drama|Romance
3338,3427,Coogan's Bluff (1968),Crime
3339,3428,"Champ, The (1979)",Drama
3340,3429,Creature Comforts (1989),Animation|Comedy
3341,3430,Death Wish (1974),Action|Crime|Drama
3342,3431,Death Wish 2 (1982),Action|Drama
3343,3432,Death Wish 3 (1985),Action|Drama
3344,3433,Death Wish 4: The Crackdown (1987),Action|Drama
3345,3434,Death Wish 5: The Face of Death (1994),Action|Drama
3346,3435,Double Indemnity (1944),Crime|Drama|Film-Noir
3347,3436,Dying Young (1991),Drama|Romance
3348,3437,Cool as Ice (1991),Drama
3349,3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3350,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3351,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
3352,3441,Red Dawn (1984),Action|Drama|War
3353,3442,Band of the Hand (1986),Action|Crime|Drama
3354,3443,Born American (1986),Action|Drama|Thriller
3355,3444,Bloodsport (1988),Action
3356,3445,Eyes of Laura Mars (1978),Mystery|Thriller
3357,3446,Funny Bones (1995),Comedy|Drama
3358,3447,"Good Earth, The (1937)",Drama
3359,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3360,3449,"Good Mother, The (1988)",Drama
3361,3450,Grumpy Old Men (1993),Comedy
3362,3451,Guess Who's Coming to Dinner (1967),Drama
3363,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
3364,3453,Here on Earth (2000),Drama|Romance
3365,3454,Whatever It Takes (2000),Comedy|Romance
3366,3455,Buddy Boy (1999),Drama|Thriller
3367,3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
3368,3457,Waking the Dead (2000),Drama|Thriller
3369,3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
3370,3459,Gothic (1986),Drama|Horror
3371,3460,Hillbillys in a Haunted House (1967),Comedy
3372,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3373,3462,Modern Times (1936),Comedy|Drama|Romance
3374,3463,Last Resort (National Lampoon's Last Resort) (1994),Comedy
3375,3464,Solar Crisis (1990),Sci-Fi|Thriller
3376,3465,That's Life! (1986),Drama
3377,3466,Heart and Souls (1993),Comedy|Fantasy
3378,3467,Hud (1963),Drama|Western
3379,3468,"Hustler, The (1961)",Drama
3380,3469,Inherit the Wind (1960),Drama
3381,3470,Dersu Uzala (1975),Adventure|Drama
3382,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3383,3472,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",Horror|Thriller
3384,3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy
3385,3474,Retroactive (1997),Sci-Fi|Thriller
3386,3475,"Place in the Sun, A (1951)",Drama|Romance
3387,3476,Jacob's Ladder (1990),Horror|Mystery
3388,3477,Empire Records (1995),Comedy|Drama
3389,3478,"Bamba, La (1987)",Drama
3390,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
3391,3480,Lucas (1986),Drama|Romance
3392,3481,High Fidelity (2000),Comedy|Drama|Romance
3393,3483,"Road to El Dorado, The (2000)",Animation|Children
3394,3484,"Skulls, The (2000)",Thriller
3395,3485,Autopsy (Macchie Solari) (1975),Horror
3396,3486,Devil Girl From Mars (1954),Sci-Fi
3397,3487,El Dorado (1966),Western
3398,3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
3399,3489,Hook (1991),Adventure|Comedy|Fantasy
3400,3490,Horror Express (1972),Horror
3401,3491,My Chauffeur (1986),Comedy
3402,3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
3403,3493,Torso (1973),Horror|Mystery|Thriller
3404,3494,True Grit (1969),Adventure|Drama|Western
3405,3495,Roadside Prophets (1992),Comedy|Drama
3406,3496,Madame Sousatzka (1988),Drama
3407,3497,Max Dugan Returns (1983),Comedy
3408,3498,Midnight Express (1978),Drama
3409,3499,Misery (1990),Drama|Horror|Thriller
3410,3500,Mr. Saturday Night (1992),Comedy|Drama
3411,3501,Murphy's Romance (1985),Comedy|Romance
3412,3502,My Life (1993),Drama
3413,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
3414,3504,Network (1976),Comedy|Drama
3415,3505,No Way Out (1987),Drama|Mystery|Thriller
3416,3506,North Dallas Forty (1979),Comedy|Drama
3417,3507,"Odd Couple, The (1968)",Comedy
3418,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
3419,3509,Black and White (1999),Drama
3420,3510,Frequency (2000),Drama|Thriller
3421,3511,Ready to Rumble (2000),Comedy
3422,3512,Return to Me (2000),Drama|Romance
3423,3513,Rules of Engagement (2000),Drama|Thriller
3424,3514,Joe Gould's Secret (2000),Drama
3425,3515,Me Myself I (2000),Comedy|Romance
3426,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
3427,3517,"Bells, The (1926)",Crime|Drama
3428,3518,"End of Violence, The (1997)",Drama|Thriller
3429,3519,Force 10 from Navarone (1978),Action|Drama|War
3430,3520,How to Stuff a Wild Bikini (1965),Comedy
3431,3521,Mystery Train (1989),Comedy|Drama
3432,3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
3433,3523,Taffin (1988),Action|Thriller
3434,3524,Arthur (1981),Comedy|Romance
3435,3525,Bachelor Party (1984),Comedy
3436,3526,Parenthood (1989),Comedy|Drama
3437,3527,Predator (1987),Action|Sci-Fi|Thriller
3438,3528,"Prince of Tides, The (1991)",Drama|Romance
3439,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3440,3530,Smoking/No Smoking (1993),Comedy
3441,3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
3442,3533,"Actor's Revenge, An (Yukinojô henge) (1963)",Drama
3443,3534,28 Days (2000),Drama
3444,3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
3445,3536,Keeping the Faith (2000),Comedy|Drama|Romance
3446,3537,Where the Money Is (2000),Comedy|Drama
3447,3538,East is East (1999),Comedy
3448,3539,"Filth and the Fury, The (2000)",Documentary
3449,3540,Passion of Mind (2000),Drama|Mystery|Romance
3450,3541,Third World Cop (1999),Action
3451,3542,Coming Apart (1969),Drama
3452,3543,Diner (1982),Comedy|Drama
3453,3544,Shakes the Clown (1992),Comedy
3454,3545,Cabaret (1972),Drama|Musical
3455,3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
3456,3547,Prick Up Your Ears (1987),Comedy|Drama
3457,3548,Auntie Mame (1958),Comedy|Drama
3458,3549,Guys and Dolls (1955),Comedy|Musical|Romance
3459,3550,"Hunger, The (1983)",Horror
3460,3551,Marathon Man (1976),Crime|Drama|Thriller
3461,3552,Caddyshack (1980),Comedy
3462,3553,Gossip (2000),Drama|Thriller
3463,3554,Love and Basketball (2000),Drama|Romance
3464,3555,U-571 (2000),Action|Thriller|War
3465,3556,"Virgin Suicides, The (1999)",Drama|Romance
3466,3557,Jennifer 8 (1992),Mystery|Thriller
3467,3558,"Law, The (a.k.a. Where the Hot Wind Blows!) (Legge, La) (1958)",Drama
3468,3559,Limelight (1952),Comedy|Drama|Romance
3469,3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),Crime|Drama|Romance
3470,3561,Stacy's Knights (1982),Drama
3471,3562,Committed (2000),Comedy|Drama
3472,3563,"Crow: Salvation, The (2000)",Action|Horror
3473,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
3474,3565,Where the Heart Is (2000),Comedy|Drama
3475,3566,"Big Kahuna, The (2000)",Comedy|Drama
3476,3567,Bossa Nova (2000),Comedy|Drama|Romance
3477,3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance
3478,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3479,3570,"Last September, The (1999)",Drama
3480,3571,Time Code (2000),Comedy|Drama
3481,3572,Carnosaur (1993),Horror|Sci-Fi
3482,3573,Carnosaur 2 (1995),Horror|Sci-Fi
3483,3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3484,3575,Defying Gravity (1997),Drama
3485,3576,"Hidden, The (1987)",Action|Horror|Sci-Fi
3486,3577,Two Moon Junction (1988),Drama|Romance
3487,3578,Gladiator (2000),Action|Adventure|Drama
